,date,World,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malaysia,Maldives,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Lucia,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Timor,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam,Zambia,Zimbabwe
0,2019-12-31,27,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,27,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
1,2020-01-01,27,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,27,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
2,2020-01-02,27,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,27,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
3,2020-01-03,44,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,44,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
4,2020-01-04,44,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,44,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
5,2020-01-05,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
6,2020-01-06,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
7,2020-01-07,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
8,2020-01-08,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
9,2020-01-09,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
10,2020-01-10,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
11,2020-01-11,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
12,2020-01-12,59,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
13,2020-01-13,60,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,1.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
14,2020-01-14,60,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,1.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
15,2020-01-15,61,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,1.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
16,2020-01-16,61,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,59,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,1.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
17,2020-01-17,66,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,63,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,2.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
18,2020-01-18,83,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,80,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,2.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
19,2020-01-19,219,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,216,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,0,0,0.0,,,,0,0,,0.0,,2.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
20,2020-01-20,239,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,235,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,1,0,0.0,,,,0,0,,0.0,,2.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
21,2020-01-21,392,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,386,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,1,0,0.0,,,,0,0,,1.0,,2.0,,,,,,,,,0.0,0,1,,,,,,0.0,,
22,2020-01-22,534,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,526,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,1,0,0.0,,,,0,0,,1.0,,4.0,,,,,,,,,0.0,0,1,,,,,,0.0,,
23,2020-01-23,631,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,623,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,1,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0,,,,,1,0,0.0,,,,0,0,,1.0,,4.0,,,,,,,,,0.0,0,1,,,,,,0.0,,
24,2020-01-24,897,0.0,,0.0,,,,,0.0,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,882,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,2,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,3,,,,,2,0,0.0,,,,0,0,,1.0,,4.0,,,,,,,,,0.0,0,1,,,,,,2.0,,
25,2020-01-25,1350,0.0,,0.0,,,,,0.0,1,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,1323,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,3,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,2,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,3.0,,,,,0.0,,0.0,,,,,,,,1.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,3,,,,,2,0,0.0,,,,0,0,,3.0,,5.0,,,,,,,,,0.0,0,2,,,,,,2.0,,
26,2020-01-26,2023,0.0,,0.0,,,,,0.0,4,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,1,,,,,,1988,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,3,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,3,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,4.0,,,,,0.0,,0.0,,,,,,,,1.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,4,,,,,3,0,0.0,,,,0,0,,3.0,,5.0,,,,,,,,,0.0,0,2,,,,,,2.0,,
27,2020-01-27,2820,0.0,,0.0,,,,,0.0,4,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,1,,,,,,2775,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,3,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,3,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,4.0,,,,,0.0,,0.0,,,,,,,,1.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,4,,,,,4,0,0.0,,,,0,0,,5.0,,8.0,,,,,,,,,1.0,0,5,,,,,,2.0,,
28,2020-01-28,4587,0.0,,0.0,,,,,0.0,4,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,1.0,,2,,,,,,4528,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,3,,,,0.0,1,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,4,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,4.0,,,,,0.0,,0.0,,,,,,,,1.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,5,,,,,4,0,1.0,,,,0,0,,7.0,,14.0,,,,,,,,,1.0,0,5,,,,,,2.0,,
29,2020-01-29,6067,0.0,,0.0,,,,,0.0,4,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,1.0,,3,,,,,,5994,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,4,,,,0.0,4,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,7,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,7.0,,,,,0.0,,0.0,,,,,,,,1.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,7,,,,,4,0,1.0,,,,0,0,,8.0,,14.0,,,,,,,,,1.0,0,5,,,,,,2.0,,
30,2020-01-30,7823,0.0,,0.0,,,,,0.0,6,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,1.0,,3,,,,,,7734,,,,,0.0,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,1.0,5,,,,0.0,4,,,0.0,,,,,,,,,,,0,1.0,0.0,0.0,0,0.0,0.0,,0.0,0,,11,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,7.0,,,,,0.0,,0.0,,,,,,,,1.0,0,,,0.0,,,0.0,0,0.0,0.0,,,,,,1.0,,,0.0,0.0,0.0,,,,0.0,,,,,10,,,,,4,0,1.0,,,,0,0,,8.0,,14.0,,,,,,,,,4.0,0,5,,,,,,2.0,,
